# capture_start_utc=2026-08-29T17:33:14Z
[[DEBUG]] Starting [[SENSOR TASK]]
[SELFTEST] compensate: T=150 (exp 150)  P=69964 (exp 69964)  -> PASS
#BMP180 v1 fw=1.4.0 temp_ms=1000
[[DEBUG]] BMP180 registered on /dev/bmp180-0
S 41464109 300 101658 2
S 41475108 300 101661 2
S 41486108 300 101660 2
S 41497107 300 101663 2
S 41508106 300 101664 2
S 41519105 300 101666 2
S 41530105 300 101664 2
S 41541104 300 101661 2
S 41552103 300 101661 2
S 41563103 300 101665 2
S 41574102 300 101661 2
S 41585101 300 101667 2
S 41596101 300 101661 2
S 41607100 300 101656 2
S 41618099 300 101663 2
S 41629099 300 101662 2
S 41640098 300 101661 2
S 41651097 300 101660 2
S 41662097 300 101663 2
S 41673096 300 101663 2
S 41684095 300 101666 2
S 41695094 300 101664 2
S 41706094 300 101666 2
S 41717093 300 101669 2
S 41728092 300 101660 2
S 41739092 300 101666 2
S 41750091 300 101664 2
S 41761090 300 101665 2
S 41772090 300 101665 2
S 41783089 300 101658 2
S 41794088 300 101667 2
S 41805088 300 101665 2
S 41816087 300 101661 2
S 41827086 300 101662 2
S 41838086 300 101660 2
S 41849085 300 101660 2
S 41860084 300 101658 2
S 41871083 300 101657 2
S 41882083 300 101662 2
S 41893082 300 101663 2
S 41904081 300 101656 2
S 41915081 300 101663 2
S 41926080 300 101652 2
S 41937079 300 101655 2
S 41948079 300 101651 2
S 41959078 300 101654 2
S 41970077 300 101655 2
S 41981077 300 101659 2
S 41992076 300 101667 2
S 42003075 300 101665 2
S 42014075 300 101663 2
S 42025074 300 101661 2
S 42036073 300 101662 2
S 42047072 300 101667 2
S 42058072 300 101663 2
S 42069071 300 101663 2
S 42080070 300 101662 2
S 42091070 300 101662 2
S 42102069 300 101666 2
S 42113068 300 101657 2
S 42124068 300 101658 2
S 42135067 300 101657 2
S 42146066 300 101661 2
S 42157066 300 101656 2
S 42168065 300 101658 2
S 42179064 300 101657 2
S 42190064 300 101657 2
S 42201063 300 101662 2
S 42212062 300 101660 2
S 42223061 300 101660 2
S 42234061 300 101662 2
S 42245060 300 101657 2
S 42256059 300 101663 2
S 42267059 300 101659 2
S 42278058 300 101658 2
S 42289057 300 101658 2
S 42300057 300 101657 2
S 42311056 300 101665 2
S 42322055 300 101660 2
S 42333055 300 101655 2
S 42349054 300 101667 2
S 42360053 300 101662 2
S 42371052 300 101660 2
S 42382052 300 101660 2
S 42393051 300 101658 2
S 42404050 300 101660 2
S 42415049 300 101662 2
S 42426049 300 101666 2
S 42437048 300 101663 2
S 42448047 300 101663 2
S 42459047 300 101656 2
S 42470046 300 101665 2
S 42481045 300 101661 2
S 42492045 300 101666 2
S 42503044 300 101662 2
S 42514043 300 101656 2
S 42525043 300 101657 2
S 42536042 300 101660 2
S 42547041 300 101659 2
S 42558041 300 101661 2
S 42569040 300 101664 2
S 42580039 300 101663 2
S 42591038 300 101661 2
S 42602038 300 101660 2
S 42613037 300 101661 2
S 42624036 300 101660 2
S 42635036 300 101660 2
S 42646035 300 101657 2
S 42657034 300 101659 2
S 42668034 300 101664 2
S 42679033 300 101663 2
S 42690032 300 101659 2
S 42701032 300 101662 2
S 42712031 300 101666 2
S 42723030 300 101666 2
S 42734030 300 101666 2
S 42745029 300 101669 2
S 42756028 300 101664 2
S 42767027 300 101660 2
S 42778027 300 101659 2
S 42789026 300 101663 2
S 42800025 300 101663 2
S 42811025 300 101657 2
S 42822024 300 101662 2
S 42833023 300 101664 2
S 42844023 300 101658 2
S 42855022 300 101662 2
S 42866021 300 101663 2
S 42877021 300 101660 2
S 42888020 300 101660 2
S 42899019 300 101661 2
S 42910019 300 101657 2
S 42921018 300 101655 2
S 42932017 300 101658 2
S 42943016 300 101659 2
S 42954016 300 101660 2
S 42965015 300 101662 2
S 42976014 300 101660 2
S 42987014 300 101662 2
S 42998013 300 101659 2
S 43009012 300 101657 2
S 43020012 300 101655 2
S 43031011 300 101661 2
S 43042010 300 101660 2
S 43053010 300 101660 2
S 43064009 300 101656 2
S 43075008 300 101660 2
S 43086008 300 101664 2
S 43097007 300 101657 2
S 43108006 300 101663 2
S 43119005 300 101660 2
S 43130005 300 101660 2
S 43141004 300 101658 2
S 43152003 300 101660 2
S 43163003 300 101663 2
S 43174002 300 101659 2
S 43185001 300 101659 2
S 43196001 300 101661 2
S 43207000 300 101659 2
S 43217999 300 101660 2
S 43228999 300 101658 2
S 43239998 300 101656 2
S 43250997 300 101666 2
S 43261997 300 101661 2
S 43272996 300 101660 2
S 43283995 300 101661 2
S 43294994 300 101660 2
S 43305994 300 101657 2
S 43316993 300 101656 2
S 43327992 300 101660 2
S 43338992 300 101656 2
S 43354991 300 101660 2
S 43365990 300 101657 2
S 43376989 300 101660 2
S 43387989 300 101662 2
S 43398988 300 101660 2
S 43409987 300 101660 2
S 43420987 300 101658 2
S 43431986 300 101659 2
S 43442985 300 101660 2
S 43453985 300 101658 2
S 43464984 300 101660 2
S 43475983 300 101660 2
S 43486982 300 101660 2
S 43497982 300 101662 2
S 43508981 300 101665 2
S 43519980 300 101663 2
S 43530980 300 101662 2
S 43541979 300 101662 2
S 43552978 300 101656 2
S 43563978 300 101660 2
S 43574977 300 101657 2
S 43585976 300 101660 2
S 43596976 300 101658 2
S 43607975 300 101654 2
S 43618974 300 101657 2
S 43629974 300 101657 2
S 43640973 300 101661 2
S 43651972 300 101660 2
S 43662971 300 101656 2
S 43673971 300 101657 2
S 43684970 300 101657 2
S 43695969 300 101656 2
S 43706969 300 101660 2
S 43717968 300 101663 2
S 43728967 300 101666 2
S 43739967 300 101667 2
S 43750966 300 101663 2
S 43761965 300 101663 2
S 43772965 300 101660 2
S 43783964 300 101663 2
S 43794963 300 101664 2
S 43805963 300 101663 2
S 43816962 300 101666 2
S 43827961 300 101667 2
S 43838960 300 101667 2
S 43849960 300 101663 2
S 43860959 300 101666 2
S 43871958 300 101669 2
S 43882958 300 101663 2
S 43893957 300 101663 2
S 43904956 300 101662 2
S 43915956 300 101666 2
S 43926955 300 101660 2
S 43937954 300 101660 2
S 43948954 300 101659 2
S 43959953 300 101658 2
S 43970952 300 101655 2
S 43981952 300 101656 2
S 43992951 300 101661 2
S 44003950 300 101660 2
S 44014949 300 101656 2
S 44025949 300 101657 2
S 44036948 300 101658 2
S 44047947 300 101656 2
S 44058947 300 101655 2
S 44069946 300 101660 2
S 44080945 300 101655 2
S 44091945 300 101659 2
S 44102944 300 101657 2
S 44113943 300 101659 2
S 44124943 300 101657 2
S 44135942 300 101657 2
S 44146941 300 101662 2
S 44157941 300 101655 2
S 44168940 300 101657 2
S 44179939 300 101655 2
S 44190938 300 101654 2
S 44201938 300 101655 2
S 44212937 300 101657 2
S 44223936 300 101657 2
S 44234936 300 101657 2
S 44245935 300 101658 2
S 44256934 300 101657 2
S 44267934 300 101656 2
S 44278933 300 101659 2
S 44289932 300 101660 2
S 44300932 300 101656 2
S 44311931 300 101656 2
S 44322930 300 101655 2
S 44333930 300 101660 2
S 44344929 300 101651 2
S 44360928 300 101659 2
S 44371927 300 101659 2
S 44382926 300 101656 2
S 44393926 300 101663 2
S 44404925 300 101658 2
S 44415924 300 101658 2
S 44426924 300 101656 2
S 44437923 300 101658 2
S 44448922 300 101657 2
S 44459922 300 101661 2
S 44470921 300 101659 2
S 44481920 300 101660 2
S 44492920 300 101664 2
S 44503919 300 101664 2
S 44514918 300 101660 2
S 44525918 300 101660 2
S 44536917 300 101662 2
S 44547916 300 101657 2
S 44558915 300 101661 2
S 44569915 300 101658 2
S 44580914 300 101659 2
S 44591913 300 101659 2
S 44602913 300 101660 2
S 44613912 300 101657 2
S 44624911 300 101658 2
S 44635911 300 101660 2
S 44646910 300 101660 2
S 44657909 300 101659 2
S 44668909 300 101659 2
S 44679908 300 101657 2
S 44690907 300 101657 2
S 44701907 300 101656 2
S 44712906 300 101658 2
S 44723905 300 101655 2
S 44734904 300 101658 2
S 44745904 300 101658 2
S 44756903 300 101658 2
S 44767902 300 101657 2
S 44778902 300 101661 2
S 44789901 300 101660 2
S 44800900 300 101659 2
S 44811900 300 101660 2
S 44822899 300 101657 2
S 44833898 300 101660 2
S 44844898 300 101658 2
S 44855897 300 101660 2
S 44866896 300 101666 2
S 44877896 300 101661 2
S 44888895 300 101661 2
S 44899894 300 101664 2
S 44910893 300 101660 2
S 44921893 300 101663 2
S 44932892 300 101664 2
S 44943891 300 101660 2
S 44954891 300 101662 2
S 44965890 300 101661 2
S 44976889 300 101657 2
S 44987889 300 101660 2
S 44998888 300 101657 2
S 45009887 300 101655 2
S 45020887 300 101657 2
S 45031886 300 101662 2
S 45042885 300 101660 2
S 45053885 300 101660 2
S 45064884 300 101666 2
S 45075883 300 101667 2
S 45086882 300 101668 2
S 45097882 300 101658 2
S 45108881 300 101664 2
S 45119880 300 101663 2
S 45130880 300 101655 2
S 45141879 300 101658 2
S 45152878 300 101657 2
S 45163878 300 101653 2
S 45174877 300 101657 2
S 45185876 300 101657 2
S 45196876 300 101657 2
S 45207875 300 101659 2
S 45218874 300 101652 2
S 45229874 300 101655 2
S 45240873 300 101659 2
S 45251872 300 101655 2
S 45262871 300 101657 2
S 45273871 300 101655 2
S 45284870 300 101655 2
S 45295869 300 101655 2
S 45306869 300 101659 2
S 45317868 300 101658 2
S 45328867 300 101657 2
S 45339867 300 101658 2
S 45350866 300 101660 2
S 45366865 300 101662 2
S 45377864 300 101660 2
S 45388864 300 101663 2
S 45399863 300 101655 2
S 45410862 300 101663 2
S 45421862 300 101661 2
S 45432861 300 101660 2
S 45443860 300 101662 2
S 45454859 300 101658 2
S 45465859 300 101656 2
S 45476858 300 101660 2
S 45487857 300 101660 2
S 45498857 300 101663 2
S 45509856 300 101655 2
S 45520855 300 101657 2
S 45531855 300 101655 2
S 45542854 300 101653 2
S 45553853 300 101656 2
S 45564853 300 101655 2
S 45575852 300 101655 2
S 45586851 300 101660 2
S 45597851 300 101652 2
S 45608850 300 101657 2
S 45619849 300 101655 2
S 45630848 300 101651 2
S 45641848 300 101656 2
S 45652847 300 101660 2
S 45663846 300 101661 2
S 45674846 300 101652 2
S 45685845 300 101655 2
S 45696844 300 101654 2
S 45707844 300 101655 2
S 45718843 300 101657 2
S 45729842 300 101659 2
S 45740842 300 101658 2
S 45751841 300 101652 2
S 45762840 300 101652 2
S 45773840 300 101658 2
S 45784839 300 101652 2
S 45795838 300 101657 2
S 45806837 300 101655 2
S 45817837 300 101661 2
S 45828836 300 101661 2
S 45839835 300 101657 2
S 45850835 300 101655 2
S 45861834 300 101651 2
S 45872833 300 101650 2
S 45883833 300 101662 2
S 45894832 300 101661 2
S 45905831 300 101659 2
S 45916831 300 101663 2
S 45927830 300 101667 2
S 45938829 300 101660 2
S 45949829 300 101661 2
S 45960828 300 101659 2
S 45971827 300 101660 2
S 45982826 300 101658 2
S 45993826 300 101658 2
S 46004825 300 101662 2
S 46015824 300 101657 2
S 46026824 300 101659 2
S 46037823 300 101661 2
S 46048822 300 101658 2
S 46059822 300 101656 2
S 46070821 300 101663 2
S 46081820 300 101657 2
S 46092820 300 101660 2
S 46103819 300 101663 2
S 46114818 300 101656 2
S 46125818 300 101660 2
S 46136817 300 101660 2
S 46147816 300 101657 2
S 46158815 300 101660 2
S 46169815 300 101660 2
S 46180814 300 101659 2
S 46191813 300 101659 2
S 46202813 300 101657 2
S 46213812 300 101658 2
S 46224811 300 101658 2
S 46235811 300 101662 2
S 46246810 300 101661 2
S 46257809 300 101657 2
S 46268809 300 101656 2
S 46279808 300 101656 2
S 46290807 300 101657 2
S 46301807 300 101658 2
S 46312806 300 101659 2
S 46323805 300 101658 2
S 46334804 300 101657 2
S 46345804 300 101659 2
S 46356803 300 101657 2
S 46372802 299 101654 2
S 46383801 299 101654 2
S 46394801 299 101659 2
S 46405800 299 101654 2
S 46416799 299 101654 2
S 46427799 299 101654 2
S 46438798 299 101657 2
S 46449797 299 101659 2
S 46460797 299 101653 2
S 46471796 299 101654 2
S 46482795 299 101660 2
S 46493795 299 101658 2
S 46504794 299 101651 2
S 46515793 299 101652 2
S 46526792 299 101652 2
S 46537792 299 101651 2
S 46548791 299 101655 2
S 46559790 299 101654 2
S 46570790 299 101653 2
S 46581789 299 101656 2
S 46592788 299 101654 2
S 46603788 299 101652 2
S 46614787 299 101654 2
S 46625786 299 101662 2
S 46636786 299 101653 2
S 46647785 299 101659 2
S 46658784 299 101654 2
S 46669784 299 101655 2
S 46680783 299 101653 2
S 46691782 299 101657 2
S 46702781 299 101659 2
S 46713781 299 101654 2
S 46724780 299 101659 2
S 46735779 299 101656 2
S 46746779 299 101652 2
S 46757778 299 101654 2
S 46768777 299 101651 2
S 46779777 299 101656 2
S 46790776 299 101657 2
S 46801775 299 101657 2
S 46812775 299 101654 2
S 46823774 299 101657 2
S 46834773 299 101656 2
S 46845773 299 101655 2
S 46856772 299 101653 2
S 46867771 299 101654 2
S 46878770 299 101654 2
S 46889770 299 101663 2
S 46900769 299 101654 2
S 46911768 299 101657 2
S 46922768 299 101654 2
S 46933767 299 101657 2
S 46944766 299 101659 2
S 46955766 299 101663 2
S 46966765 299 101657 2
S 46977764 299 101655 2
S 46988764 299 101654 2
S 46999763 299 101658 2
S 47010762 299 101658 2
S 47021762 299 101655 2
S 47032761 299 101656 2
S 47043760 299 101657 2
S 47054759 299 101648 2
S 47065759 299 101655 2
S 47076758 299 101662 2
S 47087757 299 101659 2
S 47098757 299 101657 2
S 47109756 299 101660 2
S 47120755 299 101653 2
S 47131755 299 101654 2
S 47142754 299 101654 2
S 47153753 299 101657 2
S 47164753 299 101653 2
S 47175752 299 101651 2
S 47186751 299 101654 2
S 47197751 299 101654 2
S 47208750 299 101657 2
S 47219749 299 101655 2
S 47230748 299 101653 2
S 47241748 299 101659 2
S 47252747 299 101654 2
S 47263746 299 101659 2
S 47274746 299 101657 2
S 47285745 299 101657 2
S 47296744 299 101650 2
S 47307744 299 101654 2
S 47318743 299 101655 2
S 47329742 299 101658 2
S 47340742 299 101656 2
S 47351741 299 101654 2
S 47362740 299 101651 2
S 47378739 299 101653 2
S 47389739 299 101653 2
S 47400738 299 101657 2
S 47411737 299 101660 2
S 47422736 299 101657 2
S 47433736 299 101659 2
S 47444735 299 101660 2
S 47455734 299 101660 2
S 47466734 299 101661 2
S 47477733 299 101659 2
S 47488732 299 101658 2
S 47499732 299 101655 2
S 47510731 299 101661 2
S 47521730 299 101660 2
S 47532730 299 101657 2
S 47543729 299 101658 2
S 47554728 299 101660 2
S 47565728 299 101661 2
S 47576727 299 101660 2
S 47587726 299 101654 2
S 47598725 299 101666 2
S 47609725 299 101663 2
S 47620724 299 101661 2
S 47631723 299 101660 2
S 47642723 299 101660 2
S 47653722 299 101661 2
S 47664721 299 101662 2
S 47675721 299 101660 2
S 47686720 299 101660 2
S 47697719 299 101656 2
S 47708719 299 101664 2
S 47719718 299 101659 2
S 47730717 299 101657 2
S 47741717 299 101658 2
S 47752716 299 101656 2
S 47763715 299 101660 2
S 47774714 299 101661 2
S 47785714 299 101666 2
S 47796713 299 101663 2
S 47807712 299 101659 2
S 47818712 299 101661 2
S 47829711 299 101656 2
S 47840710 299 101660 2
S 47851710 299 101659 2
S 47862709 299 101656 2
S 47873708 299 101663 2
S 47884708 299 101663 2
S 47895707 299 101660 2
S 47906706 299 101664 2
S 47917706 299 101663 2
S 47928705 299 101666 2
S 47939704 299 101662 2
S 47950703 299 101658 2
S 47961703 299 101662 2
S 47972702 299 101665 2
S 47983701 299 101663 2
S 47994701 299 101662 2
S 48005700 299 101665 2
S 48016699 299 101659 2
S 48027699 299 101660 2
S 48038698 299 101660 2
S 48049697 299 101660 2
S 48060697 299 101657 2
S 48071696 299 101657 2
S 48082695 299 101661 2
S 48093695 299 101663 2
S 48104694 299 101660 2
S 48115693 299 101658 2
S 48126692 299 101657 2
S 48137692 299 101663 2
S 48148691 299 101659 2
S 48159690 299 101658 2
S 48170690 299 101657 2
S 48181689 299 101660 2
S 48192688 299 101660 2
S 48203688 299 101660 2
S 48214687 299 101663 2
S 48225686 299 101664 2
S 48236686 299 101660 2
S 48247685 299 101658 2
S 48258684 299 101663 2
S 48269684 299 101660 2
S 48280683 299 101658 2
S 48291682 299 101657 2
S 48302681 299 101662 2
S 48313681 299 101663 2
S 48324680 299 101665 2
S 48335679 299 101665 2
S 48346679 299 101657 2
S 48357678 299 101660 2
S 48368677 299 101656 2
S 48384676 299 101666 2
S 48395676 299 101666 2
S 48406675 299 101663 2
S 48417674 299 101663 2
S 48428674 299 101662 2
S 48439673 299 101656 2
S 48450672 299 101663 2
S 48461672 299 101661 2
S 48472671 299 101662 2
S 48483670 299 101662 2
S 48494669 299 101665 2
S 48505669 299 101659 2
S 48516668 299 101660 2
S 48527667 299 101658 2
S 48538667 299 101664 2
S 48549666 299 101663 2
S 48560665 299 101662 2
S 48571665 299 101660 2
S 48582664 299 101660 2
S 48593663 299 101663 2
S 48604663 299 101661 2
S 48615662 299 101667 2
S 48626661 299 101666 2
S 48637661 299 101663 2
S 48648660 299 101664 2
S 48659659 299 101660 2
S 48670658 299 101660 2
S 48681658 299 101660 2
S 48692657 299 101658 2
S 48703656 299 101660 2
S 48714656 299 101663 2
S 48725655 299 101659 2
S 48736654 299 101660 2
S 48747654 299 101660 2
S 48758653 299 101654 2
S 48769652 299 101656 2
S 48780652 299 101656 2
S 48791651 299 101656 2
S 48802650 299 101662 2
S 48813650 299 101659 2
S 48824649 299 101658 2
S 48835648 299 101664 2
S 48846647 299 101662 2
S 48857647 299 101662 2
S 48868646 299 101662 2
S 48879645 299 101663 2
S 48890645 299 101663 2
S 48901644 299 101655 2
S 48912643 299 101655 2
S 48923643 299 101658 2
S 48934642 299 101657 2
S 48945641 299 101661 2
S 48956641 299 101657 2
S 48967640 299 101658 2
S 48978639 299 101660 2
S 48989639 299 101654 2
S 49000639 299 101657 2
S 49011637 299 101657 2
S 49022636 299 101660 2
S 49033636 299 101657 2
S 49044635 299 101652 2
S 49055634 299 101654 2
S 49066634 299 101655 2
S 49077633 299 101654 2
S 49088632 299 101661 2
S 49099632 299 101654 2
S 49110631 299 101660 2
S 49121630 299 101662 2
S 49132630 299 101657 2
S 49143629 299 101663 2
S 49154628 299 101660 2
S 49165628 299 101662 2
S 49176627 299 101659 2
S 49187626 299 101663 2
S 49198625 299 101663 2
S 49209625 299 101662 2
S 49220624 299 101660 2
S 49231623 299 101661 2
S 49242623 299 101666 2
S 49253622 299 101661 2
S 49264621 299 101660 2
S 49275621 299 101661 2
S 49286620 299 101659 2
S 49297619 299 101661 2
S 49308619 299 101658 2
S 49319618 299 101662 2
S 49330617 299 101662 2
S 49341617 299 101663 2
S 49352616 299 101663 2
S 49363615 299 101657 2
S 49374614 299 101664 2
S 49390613 299 101660 2
S 49401613 299 101663 2
S 49412612 299 101657 2
S 49423611 299 101658 2
S 49434611 299 101660 2
S 49445610 299 101658 2
S 49456609 299 101657 2
S 49467609 299 101657 2
S 49478608 299 101660 2
S 49489607 299 101656 2
S 49500607 299 101660 2
S 49511606 299 101654 2
S 49522605 299 101656 2
S 49533605 299 101658 2
S 49544604 299 101655 2
S 49555603 299 101657 2
S 49566602 299 101659 2
S 49577602 299 101660 2
S 49588601 299 101659 2
S 49599600 299 101657 2
S 49610600 299 101655 2
S 49621599 299 101656 2
S 49632598 299 101660 2
S 49643598 299 101656 2
S 49654597 299 101661 2
S 49665596 299 101656 2
S 49676596 299 101655 2
S 49687595 299 101658 2
S 49698594 299 101663 2
S 49709594 299 101661 2
S 49720593 299 101658 2
S 49731592 299 101654 2
S 49742591 299 101660 2
S 49753591 299 101664 2
S 49764590 299 101657 2
S 49775589 299 101657 2
S 49786589 299 101658 2
S 49797588 299 101659 2
S 49808587 299 101662 2
S 49819587 299 101660 2
S 49830586 299 101660 2
S 49841585 299 101656 2
S 49852585 299 101660 2
S 49863584 299 101661 2
S 49874583 299 101656 2
S 49885583 299 101657 2
S 49896582 299 101660 2
S 49907581 299 101665 2
S 49918580 299 101661 2
S 49929580 299 101659 2
S 49940579 299 101658 2
S 49951578 299 101661 2
S 49962578 299 101655 2
S 49973577 299 101654 2
S 49984576 299 101660 2
S 49995576 299 101663 2
S 50006575 299 101663 2
S 50017574 299 101663 2
S 50028574 299 101659 2
S 50039573 299 101659 2
S 50050572 299 101657 2
S 50061572 299 101660 2
S 50072571 299 101653 2
S 50083570 299 101653 2
S 50094569 299 101657 2
S 50105569 299 101653 2
S 50116568 299 101659 2
S 50127567 299 101654 2
S 50138567 299 101654 2
S 50149566 299 101660 2
S 50160565 299 101657 2
S 50171565 299 101660 2
S 50182564 299 101655 2
S 50193563 299 101655 2
S 50204563 299 101653 2
S 50215562 299 101655 2
S 50226561 299 101657 2
S 50237561 299 101658 2
S 50248560 299 101656 2
S 50259559 299 101654 2
S 50270558 299 101656 2
S 50281558 299 101649 2
S 50292557 299 101655 2
S 50303556 299 101654 2
S 50314556 299 101657 2
S 50325555 299 101656 2
S 50336554 299 101659 2
S 50347554 299 101656 2
S 50358553 299 101658 2
S 50369552 299 101654 2
S 50380552 299 101659 2
S 50396551 300 101670 2
S 50407550 300 101668 2
